1.445052304934340e-003,-4.263377e-001
1.461753672937498e-003,-5.841833e-001
1.470660836746550e-003,-6.591927e-001
1.480058832118862e-003,-7.284672e-001
1.492160714917152e-003,-8.045914e-001
1.503871858113073e-003,-8.609477e-001
1.522868964472216e-003,-9.142740e-001
1.546175546975799e-003,-9.223728e-001
1.570134070872712e-003,-8.610672e-001
1.597046361813178e-003,-7.144432e-001
1.622567188449645e-003,-5.127168e-001
1.646204853888939e-003,-2.829536e-001
1.669987971377630e-003,-2.851043e-002
1.695466049697273e-003,2.471449e-001
1.718801728958156e-003,4.875482e-001
1.731135304619420e-003,6.037316e-001
1.740261843582560e-003,6.808800e-001
1.749522464093832e-003,7.500517e-001
1.762122204109636e-003,8.304771e-001
1.773647154094601e-003,8.870800e-001
1.792346738836612e-003,9.414322e-001
1.815689399411507e-003,9.521438e-001
1.839637244537006e-003,8.937662e-001
1.866231795998167e-003,7.529938e-001
1.889863802495246e-003,5.701208e-001
1.913504543411446e-003,3.434771e-001
1.938184854949955e-003,8.118363e-002
1.961556357454719e-003,-1.725307e-001
1.985284062176039e-003,-4.192660e-001
2.001142331563381e-003,-5.705267e-001
2.010331961512757e-003,-6.489385e-001
2.019553539332713e-003,-7.179955e-001
2.032295634283943e-003,-7.995807e-001
2.043767268722094e-003,-8.561968e-001
2.062381605076370e-003,-9.108114e-001
2.085725641393169e-003,-9.223317e-001
2.109662517402286e-003,-8.649925e-001
2.136136966916099e-003,-7.260319e-001
2.159770859772043e-003,-5.441567e-001
2.183412204521942e-003,-3.184890e-001
2.207546991510769e-003,-6.272912e-002
2.230862826452427e-003,1.902011e-001
2.254490207172095e-003,4.362457e-001
2.270581589535622e-003,5.902364e-001
2.279977370629773e-003,6.708070e-001
2.289072843316083e-003,7.399736e-001
2.299174524168814e-003,8.072413e-001
2.308524782942450e-003,8.582687e-001
2.323729540395042e-003,9.144711e-001
2.348245224353251e-003,9.493005e-001
2.372007464178068e-003,9.170994e-001
2.396476631755203e-003,8.122939e-001
2.420277702718460e-003,6.489287e-001
2.444177124993252e-003,4.350380e-001
2.470606536927504e-003,1.623828e-001
2.494184970658690e-003,-9.356010e-002
2.518513260608903e-003,-3.507226e-001
2.540646023028092e-003,-5.668505e-001
2.550090762719604e-003,-6.491540e-001
2.559156619600259e-003,-7.185880e-001
2.569122850986704e-003,-7.855990e-001
2.578278296236485e-003,-8.363534e-001
2.593168417586768e-003,-8.932338e-001
2.617192709817754e-003,-9.305924e-001
2.641654601485117e-003,-9.008505e-001
2.665991377064325e-003,-7.997398e-001
2.689798091385247e-003,-6.386130e-001
2.713697799558650e-003,-4.265502e-001
2.740349378692606e-003,-1.529841e-001
2.763974266434213e-003,1.027659e-001
2.788345348109794e-003,3.601013e-001
2.810553378202110e-003,5.769110e-001
2.820086845662662e-003,6.600205e-001
2.829099357767133e-003,7.291604e-001
2.838820720383620e-003,7.948318e-001
2.847623987653350e-003,8.442614e-001
2.861944766398669e-003,9.009822e-001
2.885076797511537e-003,9.408714e-001
2.910611317348887e-003,9.145973e-001
2.934759931432433e-003,8.184083e-001
2.958710655949780e-003,6.589958e-001
2.982741547689209e-003,4.478307e-001
3.008555690442410e-003,1.839608e-001
3.032005658113192e-003,-7.028030e-002
3.056364321425060e-003,-3.282568e-001
3.081932488096698e-003,-5.786390e-001
3.091183338660004e-003,-6.591449e-001
3.100367231770578e-003,-7.285281e-001
3.111787230851325e-003,-8.031706e-001
3.122291255032720e-003,-8.577094e-001
3.139354450945516e-003,-9.143140e-001
3.162749073058991e-003,-9.369214e-001
3.186506887127604e-003,-8.931432e-001
3.211424544550276e-003,-7.758076e-001
3.235109974929740e-003,-6.047482e-001
3.258827948824617e-003,-3.860061e-001
3.287160870609424e-003,-8.972887e-002
3.311235048138502e-003,1.706634e-001
3.335647332285781e-003,4.251327e-001
3.352372423574638e-003,5.851420e-001
3.361577666444750e-003,6.638197e-001
3.370789614839814e-003,7.331223e-001
3.382248071530898e-003,8.075756e-001
3.392879128531455e-003,8.622172e-001
3.410146379276067e-003,9.183501e-001
3.433568141422459e-003,9.391103e-001
3.457381170979560e-003,8.929722e-001
3.482608565313116e-003,7.717102e-001
3.506347336273511e-003,5.980905e-001
3.530115075010068e-003,3.770888e-001
3.558754084788931e-003,7.639477e-002
3.582914763390231e-003,-1.848904e-001
3.607352674382030e-003,-4.389309e-001
3.622911590557827e-003,-5.871670e-001
3.632046374869087e-003,-6.649451e-001
3.641301881017190e-003,-7.341362e-001
3.653920246490558e-003,-8.147596e-001
3.665438222764612e-003,-8.714046e-001
3.684126658324659e-003,-9.258590e-001
3.707455504556763e-003,-9.367667e-001
3.731388159008214e-003,-8.786861e-001
3.757943104729892e-003,-7.384349e-001
3.781597869940495e-003,-5.556507e-001
3.805260758703870e-003,-3.291179e-001
3.829413915368569e-003,-7.268491e-002
3.852706943138181e-003,1.802326e-001
3.876341664910001e-003,4.263648e-001
3.892459031981011e-003,5.805115e-001
3.901772482135375e-003,6.602714e-001
3.910918046874223e-003,7.293813e-001
3.922285349155006e-003,8.037898e-001
3.932615338987694e-003,8.577247e-001
3.949398789307012e-003,9.141884e-001
3.972863097503858e-003,9.383282e-001
3.996646835046178e-003,8.962751e-001
4.021397219095056e-003,7.815146e-001
4.045059875879481e-003,6.121373e-001
4.068766560525831e-003,3.946983e-001
4.096802388385136e-003,1.022136e-001
4.120807908822851e-003,-1.577046e-001
4.145208951895519e-003,-4.128543e-001
4.162924553122472e-003,-5.830820e-001
4.172185900085655e-003,-6.625710e-001
4.181363351976752e-003,-7.318299e-001
4.192774507934965e-003,-8.063275e-001
4.203249324422590e-003,-8.606644e-001
4.220265586753936e-003,-9.170667e-001
4.243700508138510e-003,-9.396785e-001
4.267489779619273e-003,-8.957887e-001
4.292449256773421e-003,-7.780942e-001
4.316212333058077e-003,-6.062267e-001
4.340010234779221e-003,-3.864827e-001
4.368279597738035e-003,-9.060614e-002
4.392338995384324e-003,1.697752e-001
4.416741742117307e-003,4.242256e-001
4.433441812858849e-003,5.840332e-001
4.442638119083516e-003,6.626517e-001
4.451855577670871e-003,7.320110e-001
4.463321576362549e-003,8.065181e-001
4.473977548302735e-003,8.612630e-001
4.491284806243652e-003,9.174386e-001
4.514705586354132e-003,9.380206e-001
4.538523449534265e-003,8.916467e-001
4.563776031558685e-003,7.700703e-001
4.587449266972403e-003,5.968379e-001
4.611149084227054e-003,3.764469e-001
4.639857412855075e-003,7.509016e-002
4.664037037842198e-003,-1.862830e-001
4.688486053495864e-003,-4.403004e-001
4.703960143276285e-003,-5.876327e-001
4.713091229540909e-003,-6.653292e-001
4.722349029044677e-003,-7.345012e-001
4.734959041766072e-003,-8.150234e-001
4.746480145536481e-003,-8.716391e-001
4.765173581215119e-003,-9.260367e-001
4.788501184501343e-003,-9.368517e-001
4.812433419243566e-003,-8.786716e-001
4.839000278396237e-003,-7.382157e-001
4.862708171642357e-003,-5.548625e-001
4.886424903333880e-003,-3.276573e-001
4.910580157038168e-003,-7.108859e-002
4.933874485893157e-003,1.818643e-001
4.957504948166902e-003,4.279166e-001
4.973507736845348e-003,5.809301e-001
4.982817436626389e-003,6.606445e-001
4.991965291778504e-003,7.297727e-001
5.003335748254456e-003,8.041971e-001
5.013676153874659e-003,8.581697e-001
5.030476352831213e-003,9.146428e-001
5.053940486849979e-003,9.386904e-001
5.077726450719108e-003,8.965163e-001
5.102491042134481e-003,7.815873e-001
5.126119922312603e-003,6.123726e-001
5.149845549478246e-003,3.947051e-001
5.177881728486397e-003,1.022016e-001
5.201884623991173e-003,-1.576726e-001
5.226283015000824e-003,-4.127546e-001
5.243974729775790e-003,-5.827167e-001
5.253231960429089e-003,-6.621516e-001
5.262411937638969e-003,-7.314125e-001
5.273826561206864e-003,-8.059057e-001
5.284312830633313e-003,-8.602647e-001
5.301347497332489e-003,-9.166480e-001
5.324781255259767e-003,-9.391245e-001
5.348572092045493e-003,-8.950727e-001
5.373550824905041e-003,-7.771034e-001
5.397346447584542e-003,-6.124493e-001
5.404775467054032e-003,-5.501946e-001
5.408847571945724e-003,-5.128858e-001
5.410776001958337e-003,-4.947311e-001
5.411985716275988e-003,-4.831911e-001
5.413195430593637e-003,-4.716255e-001
5.414405144911288e-003,-4.600341e-001
5.415614859228937e-003,-4.484171e-001
5.416824573546588e-003,-4.367744e-001
5.418034287864237e-003,-4.251060e-001
5.419244002181888e-003,-4.134119e-001
5.425750690697352e-003,-3.516087e-001
5.438764067728280e-003,-2.342756e-001
5.456787797146005e-003,-8.966098e-002
5.476017494091295e-003,3.593837e-002
5.495592887136277e-003,1.296747e-001
5.515781172861773e-003,1.922412e-001
5.537727828928503e-003,2.280331e-001
5.563685321405399e-003,2.425125e-001
5.581049961106074e-003,2.402396e-001
5.597683750618789e-003,2.314760e-001
5.615243707124601e-003,2.193693e-001
5.633664341246227e-003,2.056955e-001
5.653090392465801e-003,1.917056e-001
5.674172798172816e-003,1.780192e-001
5.696896062195692e-003,1.654558e-001
5.722251375272675e-003,1.540250e-001
5.751832529025992e-003,1.434619e-001
5.793197283527288e-003,1.314645e-001
5.820156994539104e-003,1.246798e-001
5.849418386637583e-003,1.178565e-001
5.885970846503397e-003,1.095048e-001
5.925561201119211e-003,1.005677e-001
5.978512376458660e-003,8.896966e-002
6.058614447278119e-003,7.250438e-002
6.143449633108465e-003,5.682688e-002
6.246115903261120e-003,4.053813e-002
6.373946254168508e-003,2.406246e-002
6.545537422634839e-003,7.433535e-003
6.730354817514371e-003,-4.907218e-003
6.883503792318186e-003,-1.115185e-002
7.043395371214229e-003,-1.447223e-002
7.215406391481685e-003,-1.567574e-002
7.362660352418339e-003,-1.529832e-002
7.513179087206948e-003,-1.398779e-002
7.674246186079384e-003,-1.205362e-002
7.854796365167916e-003,-9.645956e-003
8.037329356489063e-003,-7.262022e-003
8.238767526817780e-003,-4.902785e-003
8.415689424907977e-003,-3.156504e-003
8.559454896862728e-003,-2.019262e-003
8.715544674890509e-003,-1.068567e-003
8.883402263778548e-003,-3.216420e-004
9.065118569659601e-003,2.279855e-004
9.214472434831988e-003,5.058454e-004
9.374872336888050e-003,6.594505e-004
9.544668334145646e-003,7.124246e-004
9.729256502592402e-003,6.845609e-004
9.918951166365628e-003,6.015682e-004
1.049349947591120e-002,2.665584e-004
1.071966794281878e-002,1.608884e-004
1.094993499580988e-002,8.028861e-005
1.121095528220879e-002,1.963229e-005
1.146660900923044e-002,-1.398925e-005
1.205999216532351e-002,-3.014126e-005
1.307076043252226e-002,-1.617801e-005
1.408152869972101e-002,-5.381139e-006
1.509229696691976e-002,2.249359e-006
1.610306523411851e-002,6.713483e-006
1.711383350131726e-002,8.011233e-006
1.812460176851601e-002,6.142608e-006
1.913537003571476e-002,1.107609e-006
6.314400575357148e-001,1.079462e-006
9.996041200357148e-001,1.079465e-006
1.000000000000000e+000,1.079467e-006
