1.06905487922266e+001,-5.79524784447847e+001,1.76859417144944e+002
1.07151930523761e+001,-5.79124784928516e+001,1.76852171740217e+002
1.07398941234124e+001,-5.78724785414394e+001,1.76844909594066e+002
1.07646521362983e+001,-5.78324785905534e+001,1.76837630667629e+002
1.07894672222983e+001,-5.77924786401986e+001,1.76830334921952e+002
1.08143395129794e+001,-5.77524786903804e+001,1.76823022317988e+002
1.08392691402120e+001,-5.77124787411041e+001,1.76815692816599e+002
1.08642562361706e+001,-5.76724787923750e+001,1.76808346378557e+002
1.08893009333343e+001,-5.76324788441986e+001,1.76800982964538e+002
1.09144033644875e+001,-5.75924788965804e+001,1.76793602535128e+002
1.09395636627209e+001,-5.75524789495259e+001,1.76786205050819e+002
1.09647819614318e+001,-5.75124790030407e+001,1.76778790472010e+002
1.09900583943252e+001,-5.74724790571303e+001,1.76771358759009e+002
1.10153930954141e+001,-5.74324791118006e+001,1.76763909872026e+002
1.10407861990207e+001,-5.73924791670572e+001,1.76756443771181e+002
1.10662378397766e+001,-5.73524792229059e+001,1.76748960416500e+002
1.10917481526240e+001,-5.73124792793526e+001,1.76741459767912e+002
1.11173172728159e+001,-5.72724793364032e+001,1.76733941785255e+002
1.11429453359173e+001,-5.72324793940636e+001,1.76726406428269e+002
1.11686324778056e+001,-5.71924794523399e+001,1.76718853656601e+002
1.11943788346715e+001,-5.71524795112382e+001,1.76711283429805e+002
1.12201845430196e+001,-5.71124795707645e+001,1.76703695707334e+002
1.12460497396692e+001,-5.70724796309252e+001,1.76696090448552e+002
1.12719745617551e+001,-5.70324796917264e+001,1.76688467612722e+002
1.12979591467279e+001,-5.69924797531744e+001,1.76680827159013e+002
1.13240036323555e+001,-5.69524798152757e+001,1.76673169046499e+002
1.13501081567231e+001,-5.69124798780366e+001,1.76665493234155e+002
1.13762728582343e+001,-5.68724799414637e+001,1.76657799680861e+002
1.14024978756117e+001,-5.68324800055635e+001,1.76650088345399e+002
1.14287833478977e+001,-5.67924800703427e+001,1.76642359186455e+002
1.14551294144553e+001,-5.67524801358079e+001,1.76634612162615e+002
1.14815362149688e+001,-5.67124802019658e+001,1.76626847232371e+002
1.15080038894443e+001,-5.66724802688234e+001,1.76619064354113e+002
1.15345325782109e+001,-5.66324803363873e+001,1.76611263486137e+002
1.15611224219210e+001,-5.65924804046647e+001,1.76603444586637e+002
1.15877735615512e+001,-5.65524804736625e+001,1.76595607613710e+002
1.16144861384034e+001,-5.65124805433878e+001,1.76587752525354e+002
1.16412602941049e+001,-5.64724806138477e+001,1.76579879279468e+002
1.16680961706096e+001,-5.64324806850495e+001,1.76571987833851e+002
1.16949939101987e+001,-5.63924807570004e+001,1.76564078146202e+002
1.17219536554813e+001,-5.63524808297077e+001,1.76556150174121e+002
1.17489755493953e+001,-5.63124809031789e+001,1.76548203875108e+002
1.17760597352080e+001,-5.62724809774215e+001,1.76540239206562e+002
1.18032063565173e+001,-5.62324810524430e+001,1.76532256125781e+002
1.18304155572516e+001,-5.61924811282511e+001,1.76524254589963e+002
1.18576874816716e+001,-5.61524812048534e+001,1.76516234556205e+002
1.18850222743701e+001,-5.61124812822578e+001,1.76508195981501e+002
1.19124200802737e+001,-5.60724813604721e+001,1.76500138822745e+002
1.19398810446427e+001,-5.60324814395043e+001,1.76492063036728e+002
1.19674053130724e+001,-5.59924815193622e+001,1.76483968580140e+002
1.19949930314937e+001,-5.59524816000541e+001,1.76475855409569e+002
1.20226443461741e+001,-5.59124816815880e+001,1.76467723481497e+002
1.20503594037179e+001,-5.58724817639721e+001,1.76459572752307e+002
1.20781383510678e+001,-5.58324818472149e+001,1.76451403178277e+002
1.21059813355048e+001,-5.57924819313247e+001,1.76443214715581e+002
1.21338885046497e+001,-5.57524820163099e+001,1.76435007320292e+002
1.21618600064636e+001,-5.57124821021792e+001,1.76426780948375e+002
1.21898959892486e+001,-5.56724821889411e+001,1.76418535555695e+002
1.22179966016487e+001,-5.56324822766043e+001,1.76410271098009e+002
1.22461619926504e+001,-5.55924823651777e+001,1.76401987530973e+002
1.22743923115840e+001,-5.55524824546701e+001,1.76393684810133e+002
1.23026877081238e+001,-5.55124825450904e+001,1.76385362890936e+002
1.23310483322890e+001,-5.54724826364479e+001,1.76377021728717e+002
1.23594743344450e+001,-5.54324827287514e+001,1.76368661278711e+002
1.23879658653036e+001,-5.53924828220104e+001,1.76360281496042e+002
1.24165230759240e+001,-5.53524829162341e+001,1.76351882335733e+002
1.24451461177138e+001,-5.53124830114318e+001,1.76343463752695e+002
1.24738351424294e+001,-5.52724831076131e+001,1.76335025701737e+002
1.25025903021771e+001,-5.52324832047876e+001,1.76326568137557e+002
1.25314117494141e+001,-5.51924833029649e+001,1.76318091014748e+002
1.25602996369487e+001,-5.51524834021547e+001,1.76309594287794e+002
1.25892541179416e+001,-5.51124835023670e+001,1.76301077911074e+002
1.26182753459066e+001,-5.50724836036117e+001,1.76292541838854e+002
1.26473634747114e+001,-5.50324837058987e+001,1.76283986025297e+002
1.26765186585784e+001,-5.49924838092383e+001,1.76275410424453e+002
1.27057410520853e+001,-5.49524839136407e+001,1.76266814990264e+002
1.27350308101665e+001,-5.49124840191161e+001,1.76258199676566e+002
1.27643880881134e+001,-5.48724841256751e+001,1.76249564437080e+002
1.27938130415752e+001,-5.48324842333281e+001,1.76240909225422e+002
1.28233058265601e+001,-5.47924843420858e+001,1.76232233995096e+002
1.28528665994361e+001,-5.47524844519588e+001,1.76223538699495e+002
1.28824955169313e+001,-5.47124845629580e+001,1.76214823291903e+002
1.29121927361353e+001,-5.46724846750944e+001,1.76206087725491e+002
1.29419584144998e+001,-5.46324847883789e+001,1.76197331953322e+002
1.29717927098395e+001,-5.45924849028227e+001,1.76188555928344e+002
1.30016957803328e+001,-5.45524850184371e+001,1.76179759603396e+002
1.30316677845229e+001,-5.45124851352333e+001,1.76170942931204e+002
1.30617088813183e+001,-5.44724852532229e+001,1.76162105864381e+002
1.30918192299940e+001,-5.44324853724174e+001,1.76153248355428e+002
1.31219989901920e+001,-5.43924854928284e+001,1.76144370356735e+002
1.31522483219223e+001,-5.43524856144678e+001,1.76135471820575e+002
1.31825673855640e+001,-5.43124857373474e+001,1.76126552699111e+002
1.32129563418657e+001,-5.42724858614792e+001,1.76117612944392e+002
1.32434153519466e+001,-5.42324859868755e+001,1.76108652508350e+002
1.32739445772973e+001,-5.41924861135483e+001,1.76099671342806e+002
1.33045441797808e+001,-5.41524862415101e+001,1.76090669399465e+002
1.33352143216332e+001,-5.41124863707733e+001,1.76081646629917e+002
1.33659551654643e+001,-5.40724865013504e+001,1.76072602985639e+002
1.33967668742593e+001,-5.40324866332543e+001,1.76063538417990e+002
1.34276496113785e+001,-5.39924867664977e+001,1.76054452878213e+002
1.34586035405594e+001,-5.39524869010935e+001,1.76045346317438e+002
1.34896288259164e+001,-5.39124870370549e+001,1.76036218686676e+002
1.35207256319427e+001,-5.38724871743950e+001,1.76027069936823e+002
1.35518941235103e+001,-5.38324873131272e+001,1.76017900018656e+002
1.35831344658714e+001,-5.37924874532648e+001,1.76008708882838e+002
1.36144468246594e+001,-5.37524875948214e+001,1.75999496479912e+002
1.36458313658891e+001,-5.37124877378108e+001,1.75990262760304e+002
1.36772882559584e+001,-5.36724878822468e+001,1.75981007674321e+002
1.37088176616484e+001,-5.36324880281433e+001,1.75971731172155e+002
1.37404197501251e+001,-5.35924881755143e+001,1.75962433203875e+002
1.37720946889394e+001,-5.35524883243742e+001,1.75953113719434e+002
1.38038426460287e+001,-5.35124884747373e+001,1.75943772668664e+002
1.38356637897177e+001,-5.34724886266180e+001,1.75934410001279e+002
1.38675582887188e+001,-5.34324887800310e+001,1.75925025666872e+002
1.38995263121334e+001,-5.33924889349911e+001,1.75915619614915e+002
1.39315680294529e+001,-5.33524890915131e+001,1.75906191794762e+002
1.39636836105593e+001,-5.33124892496122e+001,1.75896742155645e+002
1.39958732257261e+001,-5.32724894093034e+001,1.75887270646674e+002
1.40281370456195e+001,-5.32324895706021e+001,1.75877777216839e+002
1.40604752412990e+001,-5.31924897335239e+001,1.75868261815008e+002
1.40928879842186e+001,-5.31524898980842e+001,1.75858724389925e+002
1.41253754462274e+001,-5.31124900642989e+001,1.75849164890216e+002
1.41579377995707e+001,-5.30724902321839e+001,1.75839583264379e+002
1.41905752168908e+001,-5.30324904017553e+001,1.75829979460794e+002
1.42232878712281e+001,-5.29924905730292e+001,1.75820353427714e+002
1.42560759360218e+001,-5.29524907460221e+001,1.75810705113271e+002
1.42889395851109e+001,-5.29124909207504e+001,1.75801034465473e+002
1.43218789927353e+001,-5.28724910972309e+001,1.75791341432200e+002
1.43548943335364e+001,-5.28324912754804e+001,1.75781625961214e+002
1.43879857825583e+001,-5.27924914555159e+001,1.75771888000146e+002
1.44211535152486e+001,-5.27524916373545e+001,1.75762127496505e+002
1.44543977074592e+001,-5.27124918210136e+001,1.75752344397674e+002
1.44877185354475e+001,-5.26724920065106e+001,1.75742538650911e+002
1.45211161758773e+001,-5.26324921938632e+001,1.75732710203347e+002
1.45545908058195e+001,-5.25924923830891e+001,1.75722859001986e+002
1.45881426027534e+001,-5.25524925742065e+001,1.75712984993706e+002
1.46217717445671e+001,-5.25124927672334e+001,1.75703088125258e+002
1.46554784095590e+001,-5.24724929621881e+001,1.75693168343265e+002
1.46892627764385e+001,-5.24324931590892e+001,1.75683225594223e+002
1.47231250243271e+001,-5.23924933579552e+001,1.75673259824501e+002
1.47570653327588e+001,-5.23524935588052e+001,1.75663270980336e+002
1.47910838816819e+001,-5.23124937616579e+001,1.75653259007840e+002
1.48251808514594e+001,-5.22724939665328e+001,1.75643223852995e+002
1.48593564228699e+001,-5.22324941734491e+001,1.75633165461652e+002
1.48936107771090e+001,-5.21924943824264e+001,1.75623083779534e+002
1.49279440957898e+001,-5.21524945934844e+001,1.75612978752233e+002
1.49623565609442e+001,-5.21124948066431e+001,1.75602850325212e+002
1.49968483550236e+001,-5.20724950219227e+001,1.75592698443801e+002
1.50314196609001e+001,-5.20324952393433e+001,1.75582523053202e+002
1.50660706618673e+001,-5.19924954589255e+001,1.75572324098483e+002
1.51008015416413e+001,-5.19524956806901e+001,1.75562101524582e+002
1.51356124843619e+001,-5.19124959046578e+001,1.75551855276303e+002
1.51705036745932e+001,-5.18724961308499e+001,1.75541585298320e+002
1.52054752973248e+001,-5.18324963592874e+001,1.75531291535173e+002
1.52405275379728e+001,-5.17924965899921e+001,1.75520973931269e+002
1.52756605823806e+001,-5.17524968229854e+001,1.75510632430881e+002
1.53108746168202e+001,-5.17124970582893e+001,1.75500266978149e+002
1.53461698279928e+001,-5.16724972959260e+001,1.75489877517080e+002
1.53815464030302e+001,-5.16324975359176e+001,1.75479463991544e+002
1.54170045294954e+001,-5.15924977782868e+001,1.75469026345278e+002
1.54525443953840e+001,-5.15524980230563e+001,1.75458564521884e+002
1.54881661891247e+001,-5.15124982702488e+001,1.75448078464827e+002
1.55238700995807e+001,-5.14724985198878e+001,1.75437568117438e+002
1.55596563160506e+001,-5.14324987719964e+001,1.75427033422910e+002
1.55955250282694e+001,-5.13924990265983e+001,1.75416474324301e+002
1.56314764264094e+001,-5.13524992837173e+001,1.75405890764531e+002
1.56675107010813e+001,-5.13124995433775e+001,1.75395282686384e+002
1.57036280433354e+001,-5.12724998056030e+001,1.75384650032505e+002
1.57398286446620e+001,-5.12325000704184e+001,1.75373992745402e+002
1.57761126969933e+001,-5.11925003378485e+001,1.75363310767444e+002
1.58124803927037e+001,-5.11525006079180e+001,1.75352604040862e+002
1.58489319246110e+001,-5.11125008806524e+001,1.75341872507747e+002
1.58854674859776e+001,-5.10725011560768e+001,1.75331116110053e+002
1.59220872705115e+001,-5.10325014342171e+001,1.75320334789590e+002
1.59587914723672e+001,-5.09925017150991e+001,1.75309528488032e+002
1.59955802861465e+001,-5.09525019987490e+001,1.75298697146910e+002
1.60324539069002e+001,-5.09125022851932e+001,1.75287840707617e+002
1.60694125301286e+001,-5.08725025744582e+001,1.75276959111400e+002
1.61064563517825e+001,-5.08325028665710e+001,1.75266052299369e+002
1.61435855682647e+001,-5.07925031615587e+001,1.75255120212490e+002
1.61808003764305e+001,-5.07525034594488e+001,1.75244162791587e+002
1.62181009735891e+001,-5.07125037602688e+001,1.75233179977341e+002
1.62554875575047e+001,-5.06725040640467e+001,1.75222171710290e+002
1.62929603263970e+001,-5.06325043708106e+001,1.75211137930829e+002
1.63305194789432e+001,-5.05925046805891e+001,1.75200078579210e+002
1.63681652142779e+001,-5.05525049934107e+001,1.75188993595538e+002
1.64058977319952e+001,-5.05125053093045e+001,1.75177882919776e+002
1.64437172321491e+001,-5.04725056282997e+001,1.75166746491742e+002
1.64816239152549e+001,-5.04325059504259e+001,1.75155584251106e+002
1.65196179822900e+001,-5.03925062757128e+001,1.75144396137397e+002
1.65576996346951e+001,-5.03525066041905e+001,1.75133182089993e+002
1.65958690743754e+001,-5.03125069358894e+001,1.75121942048128e+002
1.66341265037015e+001,-5.02725072708401e+001,1.75110675950890e+002
1.66724721255104e+001,-5.02325076090736e+001,1.75099383737218e+002
1.67109061431069e+001,-5.01925079506210e+001,1.75088065345903e+002
1.67494287602642e+001,-5.01525082955139e+001,1.75076720715590e+002
1.67880401812254e+001,-5.01125086437841e+001,1.75065349784775e+002
1.68267406107045e+001,-5.00725089954636e+001,1.75053952491804e+002
1.68655302538872e+001,-5.00325093505850e+001,1.75042528774875e+002
1.69044093164324e+001,-4.99925097091810e+001,1.75031078572036e+002
1.69433780044731e+001,-4.99525100712844e+001,1.75019601821185e+002
1.69824365246172e+001,-4.99125104369288e+001,1.75008098460070e+002
1.70215850839493e+001,-4.98725108061476e+001,1.74996568426288e+002
1.70608238900310e+001,-4.98325111789749e+001,1.74985011657284e+002
1.71001531509027e+001,-4.97925115554450e+001,1.74973428090354e+002
1.71395730750841e+001,-4.97525119355924e+001,1.74961817662639e+002
1.71790838715757e+001,-4.97125123194521e+001,1.74950180311130e+002
1.72186857498599e+001,-4.96725127070592e+001,1.74938515972663e+002
1.72583789199018e+001,-4.96325130984495e+001,1.74926824583923e+002
1.72981635921508e+001,-4.95925134936588e+001,1.74915106081441e+002
1.73380399775412e+001,-4.95525138927233e+001,1.74903360401592e+002
1.73780082874935e+001,-4.95125142956796e+001,1.74891587480600e+002
1.74180687339159e+001,-4.94725147025647e+001,1.74879787254531e+002
1.74582215292048e+001,-4.94325151134158e+001,1.74867959659299e+002
1.74984668862464e+001,-4.93925155282707e+001,1.74856104630658e+002
1.75388050184174e+001,-4.93525159471671e+001,1.74844222104212e+002
1.75792361395867e+001,-4.93125163701435e+001,1.74832312015402e+002
1.76197604641161e+001,-4.92725167972386e+001,1.74820374299518e+002
1.76603782068614e+001,-4.92325172284914e+001,1.74808408891688e+002
1.77010895831740e+001,-4.91925176639414e+001,1.74796415726886e+002
1.77418948089014e+001,-4.91525181036283e+001,1.74784394739925e+002
1.77827941003890e+001,-4.91125185475923e+001,1.74772345865463e+002
1.78237876744807e+001,-4.90725189958739e+001,1.74760269037994e+002
1.78648757485203e+001,-4.90325194485141e+001,1.74748164191858e+002
1.79060585403527e+001,-4.89925199055541e+001,1.74736031261231e+002
1.79473362683250e+001,-4.89525203670357e+001,1.74723870180131e+002
1.79887091512877e+001,-4.89125208330009e+001,1.74711680882416e+002
1.80301774085955e+001,-4.88725213034922e+001,1.74699463301781e+002
1.80717412601090e+001,-4.88325217785524e+001,1.74687217371760e+002
1.81134009261958e+001,-4.87925222582249e+001,1.74674943025726e+002
1.81551566277311e+001,-4.87525227425532e+001,1.74662640196888e+002
1.81970085860996e+001,-4.87125232315816e+001,1.74650308818295e+002
1.82389570231961e+001,-4.86725237253545e+001,1.74637948822830e+002
1.82810021614272e+001,-4.86325242239167e+001,1.74625560143213e+002
1.83231442237119e+001,-4.85925247273137e+001,1.74613142712001e+002
1.83653834334832e+001,-4.85525252355911e+001,1.74600696461585e+002
1.84077200146893e+001,-4.85125257487952e+001,1.74588221324192e+002
1.84501541917945e+001,-4.84725262669727e+001,1.74575717231884e+002
1.84926861897805e+001,-4.84325267901704e+001,1.74563184116555e+002
1.85353162341479e+001,-4.83925273184360e+001,1.74550621909935e+002
1.85780445509167e+001,-4.83525278518174e+001,1.74538030543586e+002
1.86208713666284e+001,-4.83125283903629e+001,1.74525409948904e+002
1.86637969083464e+001,-4.82725289341214e+001,1.74512760057115e+002
1.87068214036578e+001,-4.82325294831423e+001,1.74500080799279e+002
1.87499450806739e+001,-4.81925300374751e+001,1.74487372106287e+002
1.87931681680324e+001,-4.81525305971703e+001,1.74474633908860e+002
1.88364908948977e+001,-4.81125311622784e+001,1.74461866137551e+002
1.88799134909627e+001,-4.80725317328506e+001,1.74449068722742e+002
1.89234361864495e+001,-4.80325323089386e+001,1.74436241594645e+002
1.89670592121112e+001,-4.79925328905945e+001,1.74423384683301e+002
1.90107827992327e+001,-4.79525334778710e+001,1.74410497918580e+002
1.90546071796322e+001,-4.79125340708210e+001,1.74397581230179e+002
1.90985325856621e+001,-4.78725346694982e+001,1.74384634547625e+002
1.91425592502106e+001,-4.78325352739568e+001,1.74371657800270e+002
1.91866874067026e+001,-4.77925358842514e+001,1.74358650917294e+002
1.92309172891013e+001,-4.77525365004369e+001,1.74345613827703e+002
1.92752491319091e+001,-4.77125371225692e+001,1.74332546460330e+002
1.93196831701690e+001,-4.76725377507043e+001,1.74319448743832e+002
1.93642196394658e+001,-4.76325383848989e+001,1.74306320606690e+002
1.94088587759275e+001,-4.75925390252102e+001,1.74293161977212e+002
1.94536008162263e+001,-4.75525396716960e+001,1.74279972783530e+002
1.94984459975802e+001,-4.75125403244146e+001,1.74266752953596e+002
1.95433945577537e+001,-4.74725409834248e+001,1.74253502415188e+002
1.95884467350596e+001,-4.74325416487859e+001,1.74240221095906e+002
1.96336027683602e+001,-4.73925423205579e+001,1.74226908923173e+002
1.96788628970682e+001,-4.73525429988013e+001,1.74213565824231e+002
1.97242273611483e+001,-4.73125436835771e+001,1.74200191726144e+002
1.97696964011183e+001,-4.72725443749470e+001,1.74186786555799e+002
1.98152702580507e+001,-4.72325450729732e+001,1.74173350239900e+002
1.98609491735734e+001,-4.71925457777184e+001,1.74159882704972e+002
1.99067333898716e+001,-4.71525464892461e+001,1.74146383877360e+002
1.99526231496885e+001,-4.71125472076201e+001,1.74132853683224e+002
1.99986186963271e+001,-4.70725479329051e+001,1.74119292048547e+002
2.00447202736513e+001,-4.70325486651662e+001,1.74105698899127e+002
2.00909281260870e+001,-4.69925494044692e+001,1.74092074160578e+002
2.01372424986236e+001,-4.69525501508804e+001,1.74078417758333e+002
2.01836636368153e+001,-4.69125509044669e+001,1.74064729617641e+002
2.02301917867824e+001,-4.68725516652964e+001,1.74051009663564e+002
2.02768271952125e+001,-4.68325524334370e+001,1.74037257820982e+002
2.03235701093619e+001,-4.67925532089576e+001,1.74023474014587e+002
2.03704207770569e+001,-4.67525539919279e+001,1.74009658168889e+002
2.04173794466950e+001,-4.67125547824179e+001,1.73995810208207e+002
2.04644463672464e+001,-4.66725555804986e+001,1.73981930056676e+002
2.05116217882553e+001,-4.66325563862415e+001,1.73968017638242e+002
2.05589059598411e+001,-4.65925571997187e+001,1.73954072876665e+002
2.06062991326997e+001,-4.65525580210031e+001,1.73940095695514e+002
2.06538015581050e+001,-4.65125588501681e+001,1.73926086018171e+002
2.07014134879101e+001,-4.64725596872881e+001,1.73912043767827e+002
2.07491351745488e+001,-4.64325605324380e+001,1.73897968867484e+002
2.07969668710366e+001,-4.63925613856933e+001,1.73883861239952e+002
2.08449088309726e+001,-4.63525622471303e+001,1.73869720807852e+002
2.08929613085401e+001,-4.63125631168262e+001,1.73855547493612e+002
2.09411245585086e+001,-4.62725639948585e+001,1.73841341219468e+002
2.09893988362349e+001,-4.62325648813059e+001,1.73827101907464e+002
2.10377843976644e+001,-4.61925657762474e+001,1.73812829479448e+002
2.10862814993326e+001,-4.61525666797631e+001,1.73798523857078e+002
2.11348903983661e+001,-4.61125675919337e+001,1.73784184961815e+002
2.11836113524847e+001,-4.60725685128404e+001,1.73769812714927e+002
2.12324446200019e+001,-4.60325694425657e+001,1.73755407037485e+002
2.12813904598268e+001,-4.59925703811924e+001,1.73740967850364e+002
2.13304491314654e+001,-4.59525713288042e+001,1.73726495074245e+002
2.13796208950220e+001,-4.59125722854858e+001,1.73711988629609e+002
2.14289060112002e+001,-4.58725732513223e+001,1.73697448436740e+002
2.14783047413050e+001,-4.58325742264000e+001,1.73682874415725e+002
2.15278173472434e+001,-4.57925752108057e+001,1.73668266486452e+002
2.15774440915263e+001,-4.57525762046271e+001,1.73653624568608e+002
2.16271852372698e+001,-4.57125772079528e+001,1.73638948581683e+002
2.16770410481966e+001,-4.56725782208721e+001,1.73624238444965e+002
2.17270117886371e+001,-4.56325792434752e+001,1.73609494077540e+002
2.17770977235312e+001,-4.55925802758533e+001,1.73594715398295e+002
2.18272991184297e+001,-4.55525813180980e+001,1.73579902325912e+002
2.18776162394952e+001,-4.55125823703023e+001,1.73565054778874e+002
2.19280493535041e+001,-4.54725834325597e+001,1.73550172675457e+002
2.19785987278479e+001,-4.54325845049646e+001,1.73535255933736e+002
2.20292646305342e+001,-4.53925855876125e+001,1.73520304471580e+002
2.20800473301886e+001,-4.53525866805997e+001,1.73505318206653e+002
2.21309470960560e+001,-4.53125877840231e+001,1.73490297056415e+002
2.21819641980018e+001,-4.52725888979809e+001,1.73475240938119e+002
2.22330989065137e+001,-4.52325900225722e+001,1.73460149768811e+002
2.22843514927027e+001,-4.51925911578966e+001,1.73445023465330e+002
2.23357222283049e+001,-4.51525923040552e+001,1.73429861944308e+002
2.23872113856830e+001,-4.51125934611495e+001,1.73414665122166e+002
2.24388192378273e+001,-4.50725946292825e+001,1.73399432915119e+002
2.24905460583574e+001,-4.50325958085576e+001,1.73384165239170e+002
2.25423921215239e+001,-4.49925969990796e+001,1.73368862010114e+002
2.25943577022094e+001,-4.49525982009540e+001,1.73353523143533e+002
2.26464430759302e+001,-4.49125994142875e+001,1.73338148554799e+002
2.26986485188378e+001,-4.48726006391876e+001,1.73322738159072e+002
2.27509743077203e+001,-4.48326018757630e+001,1.73307291871298e+002
2.28034207200038e+001,-4.47926031241231e+001,1.73291809606212e+002
2.28559880337539e+001,-4.47526043843787e+001,1.73276291278333e+002
2.29086765276773e+001,-4.47126056566414e+001,1.73260736801966e+002
2.29614864811232e+001,-4.46726069410239e+001,1.73245146091201e+002
2.30144181740847e+001,-4.46326082376399e+001,1.73229519059915e+002
2.30674718872003e+001,-4.45926095466042e+001,1.73213855621764e+002
2.31206479017555e+001,-4.45526108680328e+001,1.73198155690191e+002
2.31739464996844e+001,-4.45126122020424e+001,1.73182419178418e+002
2.32273679635707e+001,-4.44726135487513e+001,1.73166645999453e+002
2.32809125766497e+001,-4.44326149082785e+001,1.73150836066082e+002
2.33345806228096e+001,-4.43926162807443e+001,1.73134989290872e+002
2.33883723865931e+001,-4.43526176662700e+001,1.73119105586172e+002
2.34422881531988e+001,-4.43126190649782e+001,1.73103184864107e+002
2.34963282084826e+001,-4.42726204769925e+001,1.73087227036585e+002
2.35504928389597e+001,-4.42326219024377e+001,1.73071232015287e+002
2.36047823318053e+001,-4.41926233414397e+001,1.73055199711676e+002
2.36591969748571e+001,-4.41526247941257e+001,1.73039130036989e+002
2.37137370566161e+001,-4.41126262606239e+001,1.73023022902239e+002
2.37684028662483e+001,-4.40726277410640e+001,1.73006878218218e+002
2.38231946935865e+001,-4.40326292355766e+001,1.72990695895488e+002
2.38781128291313e+001,-4.39926307442936e+001,1.72974475844388e+002
2.39331575640534e+001,-4.39526322673482e+001,1.72958217975030e+002
2.39883291901945e+001,-4.39126338048748e+001,1.72941922197300e+002
2.40436280000689e+001,-4.38726353570090e+001,1.72925588420853e+002
2.40990542868655e+001,-4.38326369238878e+001,1.72909216555120e+002
2.41546083444489e+001,-4.37926385056493e+001,1.72892806509299e+002
2.42102904673613e+001,-4.37526401024331e+001,1.72876358192360e+002
2.42661009508237e+001,-4.37126417143799e+001,1.72859871513042e+002
2.43220400907377e+001,-4.36726433416317e+001,1.72843346379854e+002
2.43781081836871e+001,-4.36326449843320e+001,1.72826782701073e+002
2.44343055269393e+001,-4.35926466426256e+001,1.72810180384741e+002
2.44906324184470e+001,-4.35526483166584e+001,1.72793539338671e+002
2.45470891568498e+001,-4.35126500065781e+001,1.72776859470439e+002
2.46036760414758e+001,-4.34726517125333e+001,1.72760140687387e+002
2.46603933723429e+001,-4.34326534346744e+001,1.72743382896623e+002
2.47172414501608e+001,-4.33926551731528e+001,1.72726586005019e+002
2.47742205763324e+001,-4.33526569281217e+001,1.72709749919209e+002
2.48313310529552e+001,-4.33126586997354e+001,1.72692874545592e+002
2.48885731828234e+001,-4.32726604881498e+001,1.72675959790327e+002
2.49459472694291e+001,-4.32326622935223e+001,1.72659005559334e+002
2.50034536169638e+001,-4.31926641160117e+001,1.72642011758296e+002
2.50610925303206e+001,-4.31526659557782e+001,1.72624978292655e+002
2.51188643150953e+001,-4.31126678129836e+001,1.72607905067611e+002
2.51767692775881e+001,-4.30726696877912e+001,1.72590791988125e+002
2.52348077248053e+001,-4.30326715803657e+001,1.72573638958912e+002
2.52929799644609e+001,-4.29926734908734e+001,1.72556445884448e+002
2.53512863049786e+001,-4.29526754194823e+001,1.72539212668964e+002
2.54097270554925e+001,-4.29126773663618e+001,1.72521939216446e+002
2.54683025258499e+001,-4.28726793316828e+001,1.72504625430635e+002
2.55270130266120e+001,-4.28326813156180e+001,1.72487271215027e+002
2.55858588690559e+001,-4.27926833183416e+001,1.72469876472872e+002
2.56448403651767e+001,-4.27526853400294e+001,1.72452441107171e+002
2.57039578276881e+001,-4.27126873808588e+001,1.72434965020678e+002
