0.000000000000000e+000,0.000000e+000
1.464843808207661e-005,4.430495e-002
1.466843808207661e-005,4.436554e-002
1.543008978463710e-005,4.677793e-002
1.619174148719758e-005,4.930988e-002
1.695339318975806e-005,5.196137e-002
1.771504489231855e-005,5.473241e-002
1.847669659487903e-005,5.762300e-002
1.923834829743952e-005,6.063314e-002
2.000000000000000e-005,6.376283e-002
2.001988884499639e-005,6.384487e-002
2.004274682303800e-005,6.393255e-002
2.005747969316433e-005,6.398486e-002
2.007747193144995e-005,6.405182e-002
2.009752258728029e-005,6.411994e-002
2.025473671413807e-005,6.478506e-002
2.041195084099585e-005,6.546271e-002
2.056916496785363e-005,6.615289e-002
2.072637909471141e-005,6.685562e-002
2.088359322156920e-005,6.757088e-002
2.104080734842698e-005,6.829869e-002
2.119802147528476e-005,6.903902e-002
2.322116121561789e-005,7.912945e-002
2.591868086939540e-005,9.433789e-002
3.131372017695041e-005,1.294009e-001
4.210379879206044e-005,2.095426e-001
5.412088231730834e-005,3.062997e-001
6.876931981730834e-005,4.246412e-001
8.341775731730834e-005,5.329712e-001
9.806619481730834e-005,6.238967e-001
1.127146323173083e-004,6.937725e-001
1.273630698173083e-004,7.419480e-001
1.420115073173083e-004,7.697573e-001
1.566599448173083e-004,7.797117e-001
1.713083823173084e-004,7.748861e-001
1.859568198173084e-004,7.584790e-001
2.006052573173084e-004,7.335182e-001
2.152536948173084e-004,7.026842e-001
2.299021323173084e-004,6.682234e-001
2.445505698173084e-004,6.319257e-001
2.591990073173084e-004,5.951460e-001
2.738474448173084e-004,5.588517e-001
2.884958823173085e-004,5.236837e-001
3.031443198173085e-004,4.900216e-001
3.177927573173085e-004,4.580461e-001
3.324411948173085e-004,4.277943e-001
3.470896323173085e-004,3.992074e-001
3.617380698173085e-004,3.721685e-001
3.763865073173085e-004,3.465317e-001
3.910349448173086e-004,3.221431e-001
4.056833823173086e-004,2.988551e-001
4.203318198173086e-004,2.765347e-001
4.349802573173086e-004,2.550685e-001
4.496286948173086e-004,2.343635e-001
4.642771323173086e-004,2.143468e-001
4.789255698173086e-004,1.949630e-001
4.935740073173086e-004,1.761721e-001
5.082224448173087e-004,1.579461e-001
5.228708823173087e-004,1.402665e-001
5.375193198173087e-004,1.231213e-001
5.521677573173087e-004,1.065031e-001
5.668161948173087e-004,9.040737e-002
5.814646323173087e-004,7.483083e-002
5.961130698173087e-004,5.977067e-002
6.107615073173087e-004,4.522381e-002
6.254099448173088e-004,3.118647e-002
6.400583823173088e-004,1.765398e-002
6.547068198173088e-004,4.620722e-003
6.693552573173088e-004,-7.919887e-003
6.840036948173088e-004,-1.997525e-002
6.986521323173088e-004,-3.155347e-002
7.133005698173088e-004,-4.266323e-002
7.279490073173089e-004,-5.331363e-002
7.425974448173089e-004,-6.351407e-002
7.572458823173089e-004,-7.327414e-002
7.718943198173089e-004,-8.260356e-002
8.011911948173089e-004,-1.000093e-001
8.304880698173089e-004,-1.158085e-001
8.597849448173090e-004,-1.300773e-001
8.890818198173090e-004,-1.428901e-001
9.330271323173090e-004,-1.595370e-001
9.769724448173091e-004,-1.733078e-001
1.020917757317309e-003,-1.844312e-001
1.064863069817309e-003,-1.931277e-001
1.108808382317308e-003,-1.991628e-001
1.152753694817308e-003,-2.036412e-001
1.196699007317308e-003,-2.065631e-001
1.240644319817307e-003,-2.079284e-001
1.284589632317307e-003,-2.077370e-001
1.328534944817307e-003,-2.059891e-001
1.372480257317307e-003,-2.026845e-001
1.422703471603021e-003,-1.977773e-001
1.472926685888735e-003,-1.921877e-001
1.523149900174448e-003,-1.859156e-001
1.573373114460162e-003,-1.789610e-001
1.623596328745876e-003,-1.713240e-001
1.673819543031590e-003,-1.630045e-001
1.724042757317304e-003,-1.540026e-001
1.780543873388733e-003,-1.437991e-001
1.837044989460161e-003,-1.337312e-001
1.893546105531590e-003,-1.237988e-001
1.950047221603018e-003,-1.140019e-001
2.006548337674447e-003,-1.043406e-001
2.063049453745876e-003,-9.481490e-002
2.119550569817304e-003,-8.542472e-002
2.194885391245876e-003,-7.373323e-002
2.270220212674448e-003,-6.288895e-002
2.345555034103020e-003,-5.289188e-002
2.420889855531593e-003,-4.374204e-002
2.496224676960164e-003,-3.543940e-002
2.571559498388737e-003,-2.798399e-002
2.646894319817308e-003,-2.137579e-002
2.690839632317309e-003,-1.790504e-002
2.734784944817309e-003,-1.470217e-002
2.778730257317310e-003,-1.175832e-002
2.822675569817310e-003,-9.063924e-003
2.851972444817310e-003,-7.401266e-003
2.881269319817310e-003,-5.841875e-003
2.910566194817311e-003,-4.382569e-003
2.939863069817311e-003,-3.020112e-003
2.969159944817311e-003,-1.751227e-003
2.998456819817311e-003,-5.726088e-004
3.013105257317311e-003,-1.611110e-005
3.042402132317312e-003,1.033341e-003
3.071699007317312e-003,2.000842e-003
3.100995882317312e-003,2.889710e-003
3.130292757317312e-003,3.703245e-003
3.174238069817313e-003,4.789447e-003
3.218183382317313e-003,5.724403e-003
3.262128694817314e-003,6.518781e-003
3.306074007317314e-003,7.182983e-003
3.352111953745886e-003,7.725118e-003
3.398149900174458e-003,8.172182e-003
3.444187846603030e-003,8.524174e-003
3.490225793031601e-003,8.781095e-003
3.536263739460173e-003,8.942945e-003
3.582301685888745e-003,9.009724e-003
3.628339632317317e-003,8.981431e-003
3.682748114460174e-003,8.869569e-003
3.737156596603031e-003,8.708804e-003
3.791565078745888e-003,8.499138e-003
3.845973560888745e-003,8.240569e-003
3.900382043031603e-003,7.933097e-003
3.954790525174459e-003,7.576724e-003
4.009199007317317e-003,7.171448e-003
4.078255926960172e-003,6.639758e-003
4.147312846603028e-003,6.113565e-003
4.216369766245884e-003,5.592867e-003
4.285426685888739e-003,5.077665e-003
4.354483605531596e-003,4.567959e-003
4.423540525174451e-003,4.063749e-003
4.492597444817306e-003,3.565035e-003
4.599321775174447e-003,2.874403e-003
4.706046105531587e-003,2.255807e-003
4.812770435888728e-003,1.709246e-003
4.919494766245869e-003,1.234721e-003
5.026219096603010e-003,8.322304e-004
5.132943426960150e-003,5.017754e-004
5.239667757317290e-003,2.433556e-004
5.325465748388717e-003,8.075299e-005
5.411263739460144e-003,-5.722614e-005
5.497061730531570e-003,-1.705817e-004
5.582859721602998e-003,-2.593138e-004
5.668657712674424e-003,-3.234224e-004
5.754455703745851e-003,-3.629074e-004
5.840253694817278e-003,-3.777690e-004
5.955348560888704e-003,-3.780881e-004
6.070443426960130e-003,-3.705955e-004
6.185538293031557e-003,-3.552913e-004
6.300633159102983e-003,-3.321753e-004
6.415728025174408e-003,-3.012476e-004
6.530822891245834e-003,-2.625082e-004
6.645917757317260e-003,-2.159571e-004
6.911682266245832e-003,-1.399442e-004
7.177446775174404e-003,-7.817844e-005
7.443211284102975e-003,-3.065970e-005
7.708975793031547e-003,2.611974e-006
7.974740301960119e-003,2.163659e-005
8.240504810888691e-003,2.641413e-005
8.506269319817262e-003,1.694462e-005
9.370527132317294e-003,1.010178e-005
1.023478494481733e-002,4.784492e-006
1.109904275731736e-002,9.927415e-007
1.196330056981739e-002,-1.273467e-006
1.282755838231743e-002,-2.014134e-006
1.369181619481746e-002,-1.229259e-006
1.455607400731749e-002,1.081158e-006
1.457072244481749e-002,1.081020e-006
1.499552713231751e-002,1.078563e-006
1.500000000000000e-002,1.078555e-006
